BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_13.1.5.2.3_,amino acid metabolism.synthesis.serine-glycine-cysteine group.glycine.serine glyoxylate aminotransferase,eucgr.b03720.1.p,"'(at2g13360 : 699.0) Encodes a peroxisomal photorespiratory enzyme that catalyzes transamination reactions with multiple substrates. It is involved in photorespiration.; alanine:glyoxylate aminotransferase (AGT); FUNCTIONS IN: serine-pyruvate transaminase activity, serine-glyoxylate transaminase activity, alanine-glyoxylate transaminase activity; INVOLVED IN: photorespiration; LOCATED IN: apoplast, peroxisome, plasma membrane, chloroplast, membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Pyridoxal phosphate-dependent transferase, major domain (InterPro:IPR015424), Aminotransferase, class V/Cysteine desulfurase (InterPro:IPR000192), Aminotransferase class-V pyridoxal-phosphate binding site (InterPro:IPR020578), Pyridoxal phosphate-dependent transferase, major region, subdomain 1 (InterPro:IPR015421); Has 6407 Blast hits to 6405 proteins in 1610 species: Archae - 309; Bacteria - 3905; Metazoa - 186; Fungi - 125; Plants - 148; Viruses - 0; Other Eukaryotes - 1734 (source: NCBI BLink). & (gnl|cdd|38073 : 463.0) no description available & (gnl|cdd|30424 : 374.0) no description available & (p84187|sgat_maize : 104.0) Serine--glyoxylate aminotransferase (EC 2.6.1.45) (SGAT) (Alanine--glyoxylate aminotransferase) (EC 2.6.1.44) (AGT) (Fragments) - Zea mays (Maize) & (reliability: 1398.0) &  (original description: pacid=32059805 transcript=Eucgr.B03720.1 locus=Eucgr.B03720 ID=Eucgr.B03720.1.v2.0 annot-version=v2.0)'",T
_13.1.5.2.11_,amino acid metabolism.synthesis.serine-glycine-cysteine group.glycine.threonine aldolase,,'',
_13.1.5.2.31_,amino acid metabolism.synthesis.serine-glycine-cysteine group.glycine.2-amino-3-ketobutyrate coenzym A ligase,,'',
_13.1.5.2.41_,amino acid metabolism.synthesis.serine-glycine-cysteine group.glycine.sarcosine oxidase,,'',
_13.1.5.2.1001_,amino acid metabolism.synthesis.serine-glycine-cysteine group.glycine,glycine,'PS.photorepiration; amino acid synthesis.serine; amino acid synthesis.glycine; amino acid degradation.glycine; redox regulation; nucleotide metabolism.synthesis; C1-metabolism',M
_13.1.5.3_,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine,eucgr.i00651.1.p,"'(at5g65720 : 704.0) cysteine desulfurase whose activity is dependent on AtSufE activation.; nitrogen fixation S (NIFS)-like 1 (NFS1); FUNCTIONS IN: transaminase activity, zinc ion binding, cysteine desulfurase activity, ATP binding; INVOLVED IN: iron-sulfur cluster assembly; LOCATED IN: mitochondrion; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Pyridoxal phosphate-dependent transferase, major domain (InterPro:IPR015424), Aminotransferase, class V/Cysteine desulfurase (InterPro:IPR000192), Pyridoxal phosphate-dependent transferase, major region, subdomain 1 (InterPro:IPR015421), Cysteine desulfurase, NifS (InterPro:IPR016454); BEST Arabidopsis thaliana protein match is: chloroplastic NIFS-like cysteine desulfurase (TAIR:AT1G08490.1); Has 19057 Blast hits to 19051 proteins in 2851 species: Archae - 382; Bacteria - 13739; Metazoa - 315; Fungi - 216; Plants - 123; Viruses - 11; Other Eukaryotes - 4271 (source: NCBI BLink). & (gnl|cdd|31301 : 530.0) no description available & (gnl|cdd|36762 : 494.0) no description available & (ipr000192 : 198.58444) Aminotransferase, class V/Cysteine desulfurase & (reliability: 1408.0) &  (original description: pacid=32065144 transcript=Eucgr.I00651.1 locus=Eucgr.I00651 ID=Eucgr.I00651.1.v2.0 annot-version=v2.0)'",T
_13.1.5.3.1_,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.OASTL,eucgr.l00009.1.p,"'(o81155|cyskp_soltu : 519.0) Cysteine synthase, chloroplast precursor (EC 2.5.1.47) (O-acetylserine sulfhydrylase) (O-acetylserine (Thiol)-lyase) (CSase B) (CS-B) (OAS-TL B) - Solanum tuberosum (Potato) & (at2g43750 : 508.0) Arabidopsis thaliana O-acetylserine (thiol) lyase (OAS-TL) isoform oasB, the key enzyme for fixation of inorganic sulfide. It catalyzes the formation of cysteine from O-acetylserine and inorganic sulfide.; O-acetylserine (thiol) lyase B (OASB); CONTAINS InterPro DOMAIN/s: Cysteine synthase/cystathionine beta-synthase P-phosphate-binding site (InterPro:IPR001216), Cysteine synthase A (InterPro:IPR005859), Pyridoxal phosphate-dependent enzyme, beta subunit (InterPro:IPR001926), Cysteine synthase K/M (InterPro:IPR005856); BEST Arabidopsis thaliana protein match is: O-acetylserine (thiol) lyase isoform C (TAIR:AT3G59760.3). & (gnl|cdd|36466 : 473.0) no description available & (gnl|cdd|30381 : 400.0) no description available & (ipr001926 : 131.63301) Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily & (reliability: 1016.0) &  (original description: pacid=32047665 transcript=Eucgr.L00009.1 locus=Eucgr.L00009 ID=Eucgr.L00009.1.v2.0 annot-version=v2.0)'",T
_13.1.5.3.1_,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.OASTL,eucgr.h03464.1.p,"'(o81154|cysk_soltu : 506.0) Cysteine synthase (EC 2.5.1.47) (O-acetylserine sulfhydrylase) (O-acetylserine (Thiol)-lyase) (CSase A) (CS-A) (OAS-TL A) - Solanum tuberosum (Potato) & (at4g14880 : 482.0) Encodes a cytosolic isoform of cytosolic O-acetylserine(thiol)lyase, a key enzyme in cysteine biosynthesis and for the fixation of inorganic sulfide. It catalyzes the formation of cysteine from O-acetylserine and inorganic sulfide. Gene expression is predominant in the root cortex and the xylem parenchyma.  Gene expression is induced in leave, stems and roots by high salt and heavy metal stresses, mediated by ABA. Lines carrying semi-dominant mutations exhibit early senescence.; O-acetylserine (thiol) lyase (OAS-TL) isoform A1 (OASA1); CONTAINS InterPro DOMAIN/s: Cysteine synthase/cystathionine beta-synthase P-phosphate-binding site (InterPro:IPR001216), Cysteine synthase A (InterPro:IPR005859), Pyridoxal phosphate-dependent enzyme, beta subunit (InterPro:IPR001926), Cysteine synthase K/M (InterPro:IPR005856); BEST Arabidopsis thaliana protein match is: O-acetylserine (thiol) lyase (OAS-TL) isoform A2 (TAIR:AT3G22460.1). & (gnl|cdd|36466 : 471.0) no description available & (gnl|cdd|30381 : 396.0) no description available & (ipr001926 : 135.51605) Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily & (reliability: 964.0) &  (original description: pacid=32043330 transcript=Eucgr.H03464.1 locus=Eucgr.H03464 ID=Eucgr.H03464.1.v2.0 annot-version=v2.0)'",T
_13.1.5.3.1_,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.OASTL,eucgr.e00118.1.p,"'(at3g61440 : 541.0) Encodes a cysteine synthase isomer CysC1. The isomer is however less effective in cysteine biosynthesis. It is involved in beta-cyanoalanine biosynthesis, an intermediate of cyanide detoxification pathway.; cysteine synthase C1 (CYSC1); CONTAINS InterPro DOMAIN/s: Pyridoxal phosphate-dependent enzyme, beta subunit (InterPro:IPR001926); BEST Arabidopsis thaliana protein match is: O-acetylserine (thiol) lyase isoform C (TAIR:AT3G59760.3). & (gnl|cdd|36466 : 442.0) no description available & (o81155|cyskp_soltu : 398.0) Cysteine synthase, chloroplast precursor (EC 2.5.1.47) (O-acetylserine sulfhydrylase) (O-acetylserine (Thiol)-lyase) (CSase B) (CS-B) (OAS-TL B) - Solanum tuberosum (Potato) & (gnl|cdd|30381 : 365.0) no description available & (ipr001926 : 128.02847) Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily & (reliability: 1082.0) &  (original description: pacid=32029909 transcript=Eucgr.E00118.1 locus=Eucgr.E00118 ID=Eucgr.E00118.1.v2.0 annot-version=v2.0)'",T
_13.1.5.3.2_,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine.SAT,,'',
_13.1.5.3.1001_,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine,o-acetyl-serine,'amino acid synthesis.cysteine; S-assimilation',M
_13.1.5.3.1002_,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine,adenosine 5-phosphosulfate,'amino acid synthesis.cysteine; S-assimilation',M
_13.1.5.3.1003_,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine,s-methylcysteine,"'amino acid synthesis.cysteine; S-assimilation, storage form of sulfur in the seeds of several legume species'",M
_13.1.5.3.1004_,amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine,cysteine,'amino acid synthesis.cysteine; S-assimilation',M
_13.1.6_,amino acid metabolism.synthesis.aromatic aa,,'',
_13.1.6.1_,amino acid metabolism.synthesis.aromatic aa.chorismate,,'',
_13.1.6.1.1_,amino acid metabolism.synthesis.aromatic aa.chorismate.3-deoxy-D-arabino-heptulosonate 7-phosphate synthase,eucgr.h04748.1.p,"'(p37822|arog_soltu : 812.0) Phospho-2-dehydro-3-deoxyheptonate aldolase 2, chloroplast precursor (EC 2.5.1.54) (Phospho-2-keto-3-deoxyheptonate aldolase 2) (DAHP synthetase 2) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase 2) - Solanum tuberosum (Potato) & (at1g22410 : 796.0) Class-II DAHP synthetase family protein; FUNCTIONS IN: 3-deoxy-7-phosphoheptulonate synthase activity; INVOLVED IN: aromatic amino acid family biosynthetic process; LOCATED IN: membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: DAHP synthetase, class II (InterPro:IPR002480); BEST Arabidopsis thaliana protein match is: 3-deoxy-D-arabino-heptulosonate 7-phosphate synthase 1 (TAIR:AT4G39980.1); Has 3811 Blast hits to 3796 proteins in 685 species: Archae - 0; Bacteria - 1237; Metazoa - 0; Fungi - 110; Plants - 171; Viruses - 0; Other Eukaryotes - 2293 (source: NCBI BLink). & (gnl|cdd|65283 : 681.0) no description available & (ipr002480 : 457.1158) DAHP synthetase, class II & (reliability: 2391.9526) &  (original description: pacid=32044941 transcript=Eucgr.H04748.1 locus=Eucgr.H04748 ID=Eucgr.H04748.1.v2.0 annot-version=v2.0)'",T
_13.1.6.1.2_,amino acid metabolism.synthesis.aromatic aa.chorismate.3-dehydroquinate synthase,eucgr.j02467.1.p,"'(at5g66120 : 655.0) 3-dehydroquinate synthase, putative; FUNCTIONS IN: 3-dehydroquinate synthase activity; INVOLVED IN: aromatic amino acid family biosynthetic process; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: 3-dehydroquinate synthase AroB, subgroup (InterPro:IPR016037), 3-dehydroquinate synthase AroB (InterPro:IPR002658); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|80438 : 476.0) no description available & (ipr002658 : 267.96738) 3-dehydroquinate synthase AroB & (gnl|cdd|35911 : 107.0) no description available & (reliability: 1778.9429) &  (original description: pacid=32032463 transcript=Eucgr.J02467.1 locus=Eucgr.J02467 ID=Eucgr.J02467.1.v2.0 annot-version=v2.0)'",T
_13.1.6.1.3_,amino acid metabolism.synthesis.aromatic aa.chorismate.3-dehydroquinate dehydratase,,'',
_13.1.6.1.4_,amino acid metabolism.synthesis.aromatic aa.chorismate.shikimate dehydrogenase,,'',
_13.1.6.1.5_,amino acid metabolism.synthesis.aromatic aa.chorismate.shikimate kinase,eucgr.i01618.1.p,"'(at3g26900 : 235.0) shikimate kinase like 1 (SKL1); FUNCTIONS IN: shikimate kinase activity, ATP binding; INVOLVED IN: aromatic amino acid family biosynthetic process; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Shikimate kinase (InterPro:IPR000623); BEST Arabidopsis thaliana protein match is: shikimate kinase 1 (TAIR:AT2G21940.5); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|30188 : 111.0) no description available & (reliability: 470.0) &  (original description: pacid=32063352 transcript=Eucgr.I01618.1 locus=Eucgr.I01618 ID=Eucgr.I01618.1.v2.0 annot-version=v2.0)'",T
_13.1.6.1.6_,amino acid metabolism.synthesis.aromatic aa.chorismate.5-enolpyruvylshikimate-3-phosphate synthase,eucgr.d02465.1.p,"'(p11043|aroa_pethy : 770.0) 3-phosphoshikimate 1-carboxyvinyltransferase, chloroplast precursor (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) - Petunia hybrida (Petunia) & (at2g45300 : 743.0) encodes 3-phosphoshikimate 1-carboxyvinyltransferase / 5-enolpyruvylshikimate-3-phosphate / EPSP synthase involved in chorismate biosynthesis; RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta; FUNCTIONS IN: 3-phosphoshikimate 1-carboxyvinyltransferase activity; INVOLVED IN: glyphosate metabolic process, chorismate biosynthetic process, aromatic amino acid family biosynthetic process; LOCATED IN: chloroplast; EXPRESSED IN: guard cell; CONTAINS InterPro DOMAIN/s: 3-phosphoshikimate 1-carboxyvinyltransferase, core (InterPro:IPR001986), 3-phosphoshikimate 1-carboxyvinyltransferase, subgroup (InterPro:IPR006264), RNA 3&apos;-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta (InterPro:IPR013792); BEST Arabidopsis thaliana protein match is: RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta (TAIR:AT1G48860.1); Has 13824 Blast hits to 13779 proteins in 2767 species: Archae - 215; Bacteria - 9594; Metazoa - 6; Fungi - 149; Plants - 206; Viruses - 0; Other Eukaryotes - 3654 (source: NCBI BLink). & (gnl|cdd|35911 : 552.0) no description available & (gnl|cdd|84005 : 491.0) no description available & (ipr001986 : 340.08945) Enolpyruvate transferase domain & (reliability: 2081.1565) &  (original description: pacid=32051134 transcript=Eucgr.D02465.1 locus=Eucgr.D02465 ID=Eucgr.D02465.1.v2.0 annot-version=v2.0)'",T
_13.1.6.1.7_,amino acid metabolism.synthesis.aromatic aa.chorismate.chorismate synthase,,'',
_13.1.6.1.10_,amino acid metabolism.synthesis.aromatic aa.chorismate.dehydroquinate/shikimate dehydrogenase,eucgr.j00263.3.p,"'(at3g06350 : 746.0) MATERNAL EFFECT EMBRYO ARREST 32 (MEE32); FUNCTIONS IN: NADP or NADPH binding, 3-dehydroquinate dehydratase activity, shikimate 5-dehydrogenase activity, binding, catalytic activity; INVOLVED IN: embryo development ending in seed dormancy; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Quinate/shikimate 5-dehydrogenase/glutamyl-tRNA reductase (InterPro:IPR006151), Aldolase-type TIM barrel (InterPro:IPR013785), Quinate/shikimate 5-dehydrogenase (InterPro:IPR011342), NAD(P)-binding domain (InterPro:IPR016040), Dehydroquinase class I (InterPro:IPR001381), Shikimate dehydrogenase substrate binding, N-terminal (InterPro:IPR013708); Has 14455 Blast hits to 14453 proteins in 2669 species: Archae - 507; Bacteria - 10604; Metazoa - 0; Fungi - 391; Plants - 114; Viruses - 0; Other Eukaryotes - 2839 (source: NCBI BLink). & (gnl|cdd|35911 : 456.0) no description available & (gnl|cdd|30518 : 242.0) no description available & (ipr001381 : 178.68535) Dehydroquinase class I & (reliability: 1804.6993) &  (original description: pacid=32032855 transcript=Eucgr.J00263.3 locus=Eucgr.J00263 ID=Eucgr.J00263.3.v2.0 annot-version=v2.0)'",T
_13.1.6.1.10_,amino acid metabolism.synthesis.aromatic aa.chorismate.dehydroquinate/shikimate dehydrogenase,eucgr.h04428.2.p,"'(at3g06350 : 631.0) MATERNAL EFFECT EMBRYO ARREST 32 (MEE32); FUNCTIONS IN: NADP or NADPH binding, 3-dehydroquinate dehydratase activity, shikimate 5-dehydrogenase activity, binding, catalytic activity; INVOLVED IN: embryo development ending in seed dormancy; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Quinate/shikimate 5-dehydrogenase/glutamyl-tRNA reductase (InterPro:IPR006151), Aldolase-type TIM barrel (InterPro:IPR013785), Quinate/shikimate 5-dehydrogenase (InterPro:IPR011342), NAD(P)-binding domain (InterPro:IPR016040), Dehydroquinase class I (InterPro:IPR001381), Shikimate dehydrogenase substrate binding, N-terminal (InterPro:IPR013708); Has 14455 Blast hits to 14453 proteins in 2669 species: Archae - 507; Bacteria - 10604; Metazoa - 0; Fungi - 391; Plants - 114; Viruses - 0; Other Eukaryotes - 2839 (source: NCBI BLink). & (gnl|cdd|35911 : 386.0) no description available & (gnl|cdd|30518 : 226.0) no description available & (ipr001381 : 166.5201) Dehydroquinase class I & (reliability: 1553.4102) &  (original description: pacid=32044140 transcript=Eucgr.H04428.2 locus=Eucgr.H04428 ID=Eucgr.H04428.2.v2.0 annot-version=v2.0)'",T
_13.1.6.1.10_,amino acid metabolism.synthesis.aromatic aa.chorismate.dehydroquinate/shikimate dehydrogenase,eucgr.h04427.1.p,"'(at3g06350 : 660.0) MATERNAL EFFECT EMBRYO ARREST 32 (MEE32); FUNCTIONS IN: NADP or NADPH binding, 3-dehydroquinate dehydratase activity, shikimate 5-dehydrogenase activity, binding, catalytic activity; INVOLVED IN: embryo development ending in seed dormancy; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Quinate/shikimate 5-dehydrogenase/glutamyl-tRNA reductase (InterPro:IPR006151), Aldolase-type TIM barrel (InterPro:IPR013785), Quinate/shikimate 5-dehydrogenase (InterPro:IPR011342), NAD(P)-binding domain (InterPro:IPR016040), Dehydroquinase class I (InterPro:IPR001381), Shikimate dehydrogenase substrate binding, N-terminal (InterPro:IPR013708); Has 14455 Blast hits to 14453 proteins in 2669 species: Archae - 507; Bacteria - 10604; Metazoa - 0; Fungi - 391; Plants - 114; Viruses - 0; Other Eukaryotes - 2839 (source: NCBI BLink). & (gnl|cdd|35911 : 377.0) no description available & (gnl|cdd|30518 : 246.0) no description available & (ipr001381 : 169.9213) Dehydroquinase class I & (reliability: 1617.3623) &  (original description: pacid=32042216 transcript=Eucgr.H04427.1 locus=Eucgr.H04427 ID=Eucgr.H04427.1.v2.0 annot-version=v2.0)'",T
