BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_13.1.3.4.13_,'amino acid metabolism.synthesis.aspartate family.methionine.methionine S-methyltransferase','eucgr.g00060.1.p',"'(at5g49810 : 1549.0) Arabidopsis thaliana methionine S-methyltransferase, an enzyme that catalyzes S  -methylmethionine formation.; methionine S-methyltransferase (MMT); CONTAINS InterPro DOMAIN/s: Aminotransferase, class I/classII (InterPro:IPR004839), Pyridoxal phosphate-dependent transferase, major domain (InterPro:IPR015424), Methyltransferase small (InterPro:IPR007848), Pyridoxal phosphate-dependent transferase, major region, subdomain 1 (InterPro:IPR015421); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). & (q9mbc2|mmt1_horvu : 1456.0) Methionine S-methyltransferase (EC 2.1.1.12) (AdoMet:Met S-methyltransferase) (Hv-MMT1) - Hordeum vulgare (Barley) & (reliability: 3098.0) &  (original description: no original description)'",T
_13.1.3.4.1001_,'amino acid metabolism.synthesis.aspartate family.methionine','o-succinylhomoserine','amino acid synthesis.methionine',M
_13.1.3.4.1002_,'amino acid metabolism.synthesis.aspartate family.methionine','cystathionine','amino acid synthesis.methionine',M
_13.1.3.4.1003_,'amino acid metabolism.synthesis.aspartate family.methionine','methionine','amino acid synthesis.methionine; amino acid degradation.methionine; hormone metabolism.ethylene; C1-metabolism',M
_13.1.3.5_,'amino acid metabolism.synthesis.aspartate family.lysine','','',
_13.1.3.5.1_,'amino acid metabolism.synthesis.aspartate family.lysine.dihydrodipicolinate synthase','eucgr.d02445.1.p',"'(q42948|dapa_tobac : 587.0) Dihydrodipicolinate synthase, chloroplast precursor (EC 4.2.1.52) (DHDPS) - Nicotiana tabacum (Common tobacco) & (at2g45440 : 585.0) Encodes a protein that likely has dihydropicolinate synthase activity based on its mutant phenotype of decreased lysine levels and increased aspartate levels. The mutant also has increased levels of threonine. The enzyme is predicted to localize to the chloroplast.; dihydrodipicolinate synthase (DHDPS2); FUNCTIONS IN: dihydrodipicolinate synthase activity; INVOLVED IN: lysine biosynthetic process via diaminopimelate, metabolic process, diaminopimelate biosynthetic process; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Aldolase-type TIM barrel (InterPro:IPR013785), Dihydrodipicolinate synthase subfamily (InterPro:IPR005263), Dihydrodipicolinate synthetase (InterPro:IPR002220), Dihydrodipicolinate synthetase, active site (InterPro:IPR020625), Dihydrodipicolinate synthetase, conserved site (InterPro:IPR020624); BEST Arabidopsis thaliana protein match is: dihydrodipicolinate synthase 1 (TAIR:AT3G60880.2); Has 13334 Blast hits to 13334 proteins in 2656 species: Archae - 353; Bacteria - 9459; Metazoa - 101; Fungi - 305; Plants - 96; Viruses - 0; Other Eukaryotes - 3020 (source: NCBI BLink). & (gnl|cdd|84962 : 336.0) no description available & (ipr002220 : 232.8896) Dihydrodipicolinate synthetase & (reliability: 1170.0) &  (original description: no original description)'",T
_13.1.3.5.2_,'amino acid metabolism.synthesis.aspartate family.lysine.dihydrodipicolinate reductase','eucgr.a02812.2.p',"'(at5g52100 : 384.0) Is essential for chloroplast NAD(P)H dehydrogenase activity, which is involved in electron transfer between PSII and PSI. Likely functions in biogenesis or stabilization of the NAD(P)H dehydrogenase complex.; chlororespiration reduction 1 (crr1); FUNCTIONS IN: dihydrodipicolinate reductase activity; INVOLVED IN: photosynthesis, light reaction, lysine biosynthetic process via diaminopimelate; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Dihydrodipicolinate reductase, C-terminal (InterPro:IPR022663), NAD(P)-binding domain (InterPro:IPR016040), Dihydrodipicolinate reductase, bacterial/plant (InterPro:IPR011770), Dihydrodipicolinate reductase, N-terminal (InterPro:IPR000846); Has 2708 Blast hits to 2708 proteins in 1059 species: Archae - 78; Bacteria - 2168; Metazoa - 0; Fungi - 0; Plants - 45; Viruses - 0; Other Eukaryotes - 417 (source: NCBI BLink). & (gnl|cdd|80473 : 137.0) no description available & (reliability: 768.0) &  (original description: no original description)'",T
_13.1.3.5.3_,'amino acid metabolism.synthesis.aspartate family.lysine.LL-diaminopimelic acid aminotransferase','eucgr.g01124.1.p',"'(at4g33680 : 736.0) Involved in disease resistance against Pseudomonas syringae. mutants have elevated SA levels, a low level of spontaneous cell death, callose deposition, and enlarged cells in leaves. genetically maps on chr 4 between L23H3 and nga1139.; ABERRANT GROWTH AND DEATH 2 (AGD2); FUNCTIONS IN: transaminase activity, copper ion binding, L,L-diaminopimelate aminotransferase activity; INVOLVED IN: lysine biosynthetic process via diaminopimelate, systemic acquired resistance, salicylic acid mediated signaling pathway; LOCATED IN: chloroplast, chloroplast stroma; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 16 growth stages; CONTAINS InterPro DOMAIN/s: LL-diaminopimelate aminotransferase, plant-related (InterPro:IPR019942), Pyridoxal phosphate-dependent transferase, major domain (InterPro:IPR015424), Aminotransferase, class I/classII (InterPro:IPR004839), Pyridoxal phosphate-dependent transferase, major region, subdomain 1 (InterPro:IPR015421), Pyridoxal phosphate-dependent transferase, major region, subdomain 2 (InterPro:IPR015422); BEST Arabidopsis thaliana protein match is: AGD2-like defense response protein 1 (TAIR:AT2G13810.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|82293 : 506.0) no description available & (gnl|cdd|35478 : 392.0) no description available & (reliability: 1472.0) &  (original description: no original description)'",T
_13.1.3.5.4_,'amino acid metabolism.synthesis.aspartate family.lysine.diaminopimelate epimerase','eucgr.k03171.2.p',"'(at3g53580 : 498.0) diaminopimelate epimerase family protein; FUNCTIONS IN: diaminopimelate epimerase activity; INVOLVED IN: lysine biosynthetic process via diaminopimelate; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Diaminopimelate epimerase, active site (InterPro:IPR018510), Diaminopimelate epimerase (InterPro:IPR001653); Has 7123 Blast hits to 7119 proteins in 2112 species: Archae - 88; Bacteria - 4300; Metazoa - 6; Fungi - 0; Plants - 62; Viruses - 0; Other Eukaryotes - 2667 (source: NCBI BLink). & (gnl|cdd|80674 : 368.0) no description available & (ipr001653 : 83.26413) Diaminopimelate epimerase & (reliability: 996.0) &  (original description: no original description)'",T
_13.1.3.5.5_,'amino acid metabolism.synthesis.aspartate family.lysine.diaminopimelate decarboxylase','eucgr.g01640.1.p',"'(at5g11880 : 798.0) Pyridoxal-dependent decarboxylase family protein; FUNCTIONS IN: diaminopimelate decarboxylase activity; INVOLVED IN: lysine biosynthetic process via diaminopimelate; LOCATED IN: chloroplast; EXPRESSED IN: guard cell, cultured cell; CONTAINS InterPro DOMAIN/s: Alanine racemase/group IV decarboxylase, C-terminal (InterPro:IPR009006), Ornithine/DAP/Arg decarboxylase (InterPro:IPR000183), Orn/DAP/Arg decarboxylase 2, N-terminal (InterPro:IPR022644), Orn/DAP/Arg decarboxylase 2, C-terminal (InterPro:IPR022643), Diaminopimelate decarboxylase (InterPro:IPR002986), Orn/DAP/Arg decarboxylase 2, conserved site (InterPro:IPR022657), Orn/DAP/Arg decarboxylase 2, pyridoxal-phosphate binding site (InterPro:IPR022653); BEST Arabidopsis thaliana protein match is: Pyridoxal-dependent decarboxylase family protein (TAIR:AT3G14390.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|35841 : 421.0) no description available & (gnl|cdd|30369 : 324.0) no description available & (ipr022644 : 110.8388) Orn/DAP/Arg decarboxylase 2, N-terminal & (reliability: 1596.0) &  (original description: no original description)'",T
_13.1.3.5.6_,"'amino acid metabolism.synthesis.aspartate family.lysine.2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase'",'','',
_13.1.3.5.7_,'amino acid metabolism.synthesis.aspartate family.lysine.tetrahydrodipicolinate N-acetyltransferase','','',
_13.1.3.5.8_,'amino acid metabolism.synthesis.aspartate family.lysine.N-acyl-l-2-amino-6-oxopimelate aminotransferase','','',
_13.1.3.5.9_,"'amino acid metabolism.synthesis.aspartate family.lysine.N-acyl-ll-2,6-diaminopimelate deacylase'",'','',
_13.1.3.5.10_,'amino acid metabolism.synthesis.aspartate family.lysine.diaminopimelate dehydrogenase','','',
_13.1.3.5.1001_,'amino acid metabolism.synthesis.aspartate family.lysine','lysine','amino acid synthesis.lysine; amino acid degradation.lysine; polyamine metabolism',M
_13.1.3.6_,'amino acid metabolism.synthesis.aspartate family.misc','','',
_13.1.3.6.1_,'amino acid metabolism.synthesis.aspartate family.misc.homoserine','','',
_13.1.3.6.1.1_,'amino acid metabolism.synthesis.aspartate family.misc.homoserine.aspartate kinase','','',
_13.1.3.6.1.2_,'amino acid metabolism.synthesis.aspartate family.misc.homoserine.aspartate semialdehyde dehydrogenase','eucgr.b03437.1.p',"'(at1g14810 : 595.0) encodes an aspartate semialdehyde dehydrogenase, which produces the branch point intermediate for lysine and threonine/methionine biosynthesis; semialdehyde dehydrogenase family protein; FUNCTIONS IN: oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor, aspartate-semialdehyde dehydrogenase activity; INVOLVED IN: cellular amino acid biosynthetic process, oxidation reduction, threonine biosynthetic process, methionine biosynthetic process, cellular amino acid metabolic process; LOCATED IN: mitochondrion, chloroplast stroma, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Semialdehyde dehydrogenase, dimerisation domain (InterPro:IPR012280), Semialdehyde dehydrogenase, NAD-binding (InterPro:IPR000534), Aspartate-semialdehyde dehydrogenase, bacterial (InterPro:IPR005986), Aspartate-semialdehyde dehydrogenase (InterPro:IPR012080); Has 10268 Blast hits to 10266 proteins in 2514 species: Archae - 260; Bacteria - 6386; Metazoa - 3; Fungi - 175; Plants - 61; Viruses - 0; Other Eukaryotes - 3383 (source: NCBI BLink). & (gnl|cdd|39974 : 418.0) no description available & (gnl|cdd|81990 : 375.0) no description available & (ipr012280 : 101.21844) Semialdehyde dehydrogenase, dimerisation domain & (reliability: 1190.0) &  (original description: no original description)'",T
_13.1.3.6.1.3_,'amino acid metabolism.synthesis.aspartate family.misc.homoserine.homoserine dehydrogenase','','',
_13.1.3.6.1.4_,'amino acid metabolism.synthesis.aspartate family.misc.homoserine.homoserine kinase','','',
_13.1.3.6.1.10_,'amino acid metabolism.synthesis.aspartate family.misc.homoserine.bifunctional aspartate kinase/homoserine dehydrogenase','','',
_13.1.3.6.1.1001_,'amino acid metabolism.synthesis.aspartate family.misc.homoserine','homoserine','amino acid synthesis.homoserine; amino acid degradation.homoserine; amino acid synthesis.methionine; amino acid degradation.methionine; amino acid metabolism.threonine; amino acid synthesis.threonine',M
_13.1.3.6.2_,'amino acid metabolism.synthesis.aspartate family.misc.homocysteine','','',
_13.1.3.6.2.1001_,'amino acid metabolism.synthesis.aspartate family.misc.homocysteine','homocysteine','amino acid synthesis.homocysteine',M
_13.1.4_,'amino acid metabolism.synthesis.branched chain group','','',
_13.1.4.1_,'amino acid metabolism.synthesis.branched chain group.common','','',
_13.1.4.1.1_,'amino acid metabolism.synthesis.branched chain group.common.acetolactate synthase','eucgr.l00052.2.p',"'(at2g31810 : 578.0) ACT domain-containing small subunit of acetolactate synthase protein; FUNCTIONS IN: acetolactate synthase activity, amino acid binding; INVOLVED IN: branched chain family amino acid biosynthetic process; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Acetolactate synthase, small subunit (InterPro:IPR004789), Amino acid-binding ACT (InterPro:IPR002912), Acetolactate synthase, small subunit, C-terminal (InterPro:IPR019455); BEST Arabidopsis thaliana protein match is: VALINE-TOLERANT 1 (TAIR:AT5G16290.2); Has 11866 Blast hits to 6122 proteins in 1974 species: Archae - 228; Bacteria - 7362; Metazoa - 4; Fungi - 258; Plants - 114; Viruses - 0; Other Eukaryotes - 3900 (source: NCBI BLink). & (gnl|cdd|37874 : 234.0) no description available & (gnl|cdd|84024 : 177.0) no description available & (reliability: 1156.0) &  (original description: no original description)'",T
_13.1.4.1.2_,'amino acid metabolism.synthesis.branched chain group.common.ketol-acid reductoisomerase','eucgr.k01105.1.p',"'(at3g58610 : 932.0) ketol-acid reductoisomerase; CONTAINS InterPro DOMAIN/s: Acetohydroxy acid isomeroreductase, catalytic (InterPro:IPR013116), 6-phosphogluconate dehydrogenase, C-terminal-like (InterPro:IPR008927), Dehydrogenase, multihelical (InterPro:IPR013328), Acetohydroxy acid isomeroreductase C-terminal (InterPro:IPR000506), Ketol-acid reductoisomerase (InterPro:IPR016206), Acetohydroxy acid isomeroreductase (InterPro:IPR013023), NAD(P)-binding domain (InterPro:IPR016040). & (o82043|ilv5_pea : 924.0) Ketol-acid reductoisomerase, chloroplast precursor (EC 1.1.1.86) (Acetohydroxy-acid reductoisomerase) (Alpha-keto-beta-hydroxylacil reductoisomerase) - Pisum sativum (Garden pea) & (gnl|cdd|30408 : 185.0) no description available & (reliability: 1864.0) &  (original description: no original description)'",T
_13.1.4.1.4_,'amino acid metabolism.synthesis.branched chain group.common.branched-chain amino acid aminotransferase','eucgr.i00664.2.p',"'(at3g49680 : 558.0) Encodes a chloroplast branched-chain amino acid aminotransferase. Complements the yeast leu/iso-leu/val auxotrophy mutant.; branched-chain aminotransferase 3 (BCAT3); FUNCTIONS IN: branched-chain-amino-acid transaminase activity, catalytic activity; INVOLVED IN: branched chain family amino acid metabolic process, metabolic process; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Aminotransferase, class IV (InterPro:IPR001544), Aminotransferase, class IV, conserved site (InterPro:IPR018300), Branched-chain amino acid aminotransferase II (InterPro:IPR005786); BEST Arabidopsis thaliana protein match is: branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5) (TAIR:AT5G65780.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|36193 : 457.0) no description available & (gnl|cdd|81992 : 352.0) no description available & (reliability: 1116.0) &  (original description: no original description)'",T
_13.1.4.3_,'amino acid metabolism.synthesis.branched chain group.valine specific','','',
_13.1.4.3.1001_,'amino acid metabolism.synthesis.branched chain group.valine specific','valine','amino acid synthesis.valine; amino acid degradation.valine',M
_13.1.4.4_,'amino acid metabolism.synthesis.branched chain group.leucine specific','','',
_13.1.4.4.1_,'amino acid metabolism.synthesis.branched chain group.leucine specific.2-isopropylmalate synthase','eucgr.a00249.1.p',"'(at1g74040 : 857.0) Encodes an active Arabidopsis isopropylmalate synthase IPMS2.  Involved in leucine biosynthesis.  Do not participate in the chain elongation of glucosinolates.  Expressed constitutively throughout the plant. Loss of IPMS2 can be compensated by a second isopropylmalate synthase gene IPMS1 (At1g18500).; 2-isopropylmalate synthase 1 (IMS1); FUNCTIONS IN: 2-isopropylmalate synthase activity; INVOLVED IN: leucine biosynthetic process; LOCATED IN: chloroplast, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Aldolase-type TIM barrel (InterPro:IPR013785), Alpha-isopropylmalate/homocitrate synthase, conserved site (InterPro:IPR002034), 2-isopropylmalate synthase LeuA, allosteric (dimerisation) domain (InterPro:IPR013709), Pyruvate carboxyltransferase (InterPro:IPR000891), Bacterial 2-isopropylmalate synthase (InterPro:IPR005671); BEST Arabidopsis thaliana protein match is: methylthioalkylmalate synthase-like 4 (TAIR:AT1G18500.1); Has 16891 Blast hits to 16883 proteins in 2449 species: Archae - 499; Bacteria - 8886; Metazoa - 193; Fungi - 474; Plants - 279; Viruses - 0; Other Eukaryotes - 6560 (source: NCBI BLink). & (q39891|leu1_soybn : 698.0) Probable 2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-isopropylmalate synthase) (Alpha-IPM synthetase) (Late nodulin 56) (N-56) - Glycine max (Soybean) & (gnl|cdd|80776 : 629.0) no description available & (gnl|cdd|37578 : 629.0) no description available & (ipr000891 : 157.13791) Pyruvate carboxyltransferase & (reliability: 1714.0) &  (original description: no original description)'",T
